Datetime,Open,High,Low,Close,Volume
1628701140.0,1.860994,1.86063,1.86325,1.860001,39825.28814625
1628701200.0,1.861552,1.856955,1.863871,1.856825,45676.44157437
1628701260.0,1.859357,1.856555,1.86147,1.856138,24828.26496218
1628701320.0,1.855864,1.858293,1.858293,1.855789,16110.00121593
1628701380.0,1.857832,1.856055,1.857832,1.855657,2636.23999921
1628701440.0,1.857484,1.85864,1.859765,1.857484,1409.13584531
1628701500.0,1.857625,1.859825,1.860812,1.857625,4264.78808603
1628701560.0,1.858909,1.864977,1.864977,1.858372,7797.54048333
1628701620.0,1.863809,1.866508,1.86747,1.863809,23746.11604566
1628701680.0,1.866398,1.865228,1.86697,1.865209,7983.77415933
1628701740.0,1.865404,1.866057,1.867473,1.863456,15719.80044235
1628701800.0,1.866376,1.865539,1.866398,1.864148,15079.48900908
1628701860.0,1.86458,1.866713,1.867541,1.864149,10333.31625836
1628701920.0,1.867431,1.867365,1.8678,1.864714,11492.21386055
1628701980.0,1.866152,1.866073,1.867148,1.86536,12661.32764823
1628702040.0,1.86555,1.866424,1.867798,1.864718,10402.25638181
1628702100.0,1.866,1.868,1.868,1.865599,1285.42397881
1628702160.0,1.864821,1.865792,1.867013,1.864821,4122.74379073
1628702220.0,1.866029,1.861892,1.866029,1.861538,9089.70395494
1628702280.0,1.861419,1.855999,1.861419,1.855999,11430.33097644
1628702340.0,1.855951,1.859087,1.859354,1.855439,13278.81432622
1628702400.0,1.858925,1.86,1.86,1.858042,2306.13289849
1628702460.0,1.859326,1.855994,1.859669,1.855994,6957.68706003
1628702520.0,1.856061,1.856185,1.856929,1.855316,9157.88727559
1628702580.0,1.856187,1.857044,1.858036,1.855996,8233.97429498
1628702640.0,1.857067,1.857701,1.860871,1.856235,27049.17786605
1628702700.0,1.858509,1.855093,1.858509,1.855093,6906.31255011
1628702760.0,1.85504,1.851939,1.856017,1.851939,37947.70767527
1628702820.0,1.851853,1.854864,1.857024,1.851576,76584.511795
1628702880.0,1.855218,1.853591,1.855218,1.853319,4414.5624498
1628702940.0,1.853462,1.854039,1.854492,1.851939,4009.8275057
1628703000.0,1.855,1.858279,1.858413,1.85439,14085.21328686
1628703060.0,1.858977,1.857358,1.858977,1.857358,5750.5830958
1628703120.0,1.85732,1.855706,1.857452,1.855365,1865.35032907
1628703180.0,1.855706,1.857775,1.858394,1.855425,33639.41372989
1628703240.0,1.858343,1.862288,1.8642,1.858343,58168.18255814
1628703300.0,1.860111,1.862843,1.863,1.860111,8349.04806977
1628703360.0,1.864028,1.863961,1.864028,1.862746,3326.96896285
1628703420.0,1.863035,1.86444,1.86444,1.862544,1099.0065
1628703480.0,1.86448,1.86575,1.86575,1.86448,3490.13347658
1628703540.0,1.86576,1.86583,1.867952,1.86576,31086.83904329
1628703600.0,1.865935,1.863897,1.866345,1.862544,12958.0853257
1628703660.0,1.864847,1.867687,1.867951,1.864165,6537.85390979
1628703720.0,1.867649,1.866458,1.867649,1.863773,13899.10280776
1628703780.0,1.86408,1.864529,1.864529,1.862554,1438.20552644
1628703840.0,1.863915,1.861559,1.863999,1.861419,6707.85078215
1628703900.0,1.862142,1.868952,1.86918,1.862142,25959.18084376
1628703960.0,1.869205,1.869367,1.87,1.868922,9286.16227104
1628704020.0,1.86861,1.865289,1.868887,1.865289,4340.59195146
1628704080.0,1.865205,1.865973,1.865973,1.86357,5739.0815
1628704140.0,1.865044,1.864732,1.865407,1.86263,7678.9588
1628704200.0,1.863884,1.863421,1.863884,1.862111,2431.60556906
1628704260.0,1.863421,1.867533,1.867729,1.863421,12697.26336461
1628704320.0,1.865992,1.867904,1.868816,1.864986,3750.97211951
1628704380.0,1.868571,1.869367,1.869407,1.867727,5426.44984906
1628704440.0,1.869367,1.866665,1.869407,1.866665,6896.90405677
1628704500.0,1.867788,1.871092,1.87428,1.867423,45410.18818996
1628704560.0,1.874165,1.876575,1.87704,1.873321,66526.78049974
1628704620.0,1.876111,1.875461,1.8795,1.874797,23921.17689152
1628704680.0,1.874275,1.878211,1.878211,1.873375,23133.48788528
1628704740.0,1.877999,1.87651,1.87821,1.87511,26842.16233858
1628704800.0,1.87648,1.874274,1.876866,1.874274,13613.24703682
1628704860.0,1.873744,1.871043,1.874316,1.86954,20034.58854629
1628704920.0,1.871583,1.872446,1.874042,1.870566,16755.34591504
1628704980.0,1.872681,1.873436,1.873863,1.872444,15231.29781186
1628705040.0,1.873101,1.874033,1.874421,1.871014,25254.42810666
1628705100.0,1.873852,1.877181,1.87724,1.873658,7231.90680899
1628705160.0,1.876004,1.876465,1.87754,1.874532,42506.83237017
1628705220.0,1.875137,1.874043,1.875605,1.874043,7200.08078484
1628705280.0,1.874633,1.87492,1.875615,1.873696,12352.42356104
1628705340.0,1.873436,1.874225,1.875204,1.873436,1851.08735136
1628705400.0,1.874275,1.876811,1.877541,1.874275,16443.67773292
1628705460.0,1.877354,1.879478,1.87993,1.876603,27851.98859571
1628705520.0,1.879741,1.881452,1.881452,1.878733,59809.46481252
1628705580.0,1.880828,1.87661,1.880828,1.87661,54601.2047301
1628705640.0,1.875,1.879195,1.879195,1.874031,31711.73424623
1628705700.0,1.877743,1.8728,1.877743,1.8728,8167.27531363
1628705760.0,1.872638,1.869098,1.872796,1.866694,48524.29324054
1628705820.0,1.869098,1.864467,1.869098,1.864162,67787.46922752
1628705880.0,1.866372,1.866025,1.867459,1.864178,23721.03878308
1628705940.0,1.865208,1.865163,1.869874,1.864659,136510.84058057
1628706000.0,1.864729,1.863506,1.864729,1.863506,7036.6411
1628706060.0,1.863493,1.859995,1.865133,1.856177,191023.46643522
1628706120.0,1.859999,1.860273,1.860554,1.855397,58605.07048684
1628706180.0,1.859876,1.856038,1.859876,1.856038,50829.8021422
1628706240.0,1.855643,1.859694,1.859998,1.851658,159537.21733758
1628706300.0,1.859998,1.858705,1.865123,1.858329,156692.70176836
1628706360.0,1.858461,1.862339,1.862339,1.858262,5746.53721829
1628706420.0,1.862339,1.86136,1.86679,1.860783,31809.02539982
1628706480.0,1.86074,1.859404,1.861178,1.859355,11456.66676218
1628706540.0,1.859354,1.860311,1.862538,1.85778,14870.27546363
1628706600.0,1.859236,1.862474,1.863613,1.859236,45613.7279056
1628706660.0,1.862663,1.86065,1.862663,1.860255,2890.00575024
1628706720.0,1.860263,1.858622,1.860263,1.858,4978.40118966
1628706780.0,1.858336,1.855515,1.858336,1.850839,227444.26173758
1628706840.0,1.856349,1.856829,1.857608,1.854916,10594.12465039
1628706900.0,1.85704,1.856904,1.858227,1.855335,12037.70392277
1628706960.0,1.856427,1.855045,1.856435,1.855045,2262.30628816
1628707020.0,1.855573,1.858005,1.858078,1.855394,6617.54061465
1628707080.0,1.857359,1.862,1.862,1.857359,33167.06141279
1628707140.0,1.86208,1.86032,1.862532,1.86032,13868.76089302
1628707200.0,1.85949,1.863634,1.864205,1.858695,10424.98534567
1628707260.0,1.863902,1.867441,1.868,1.86315,12570.74283088
1628707320.0,1.867512,1.863655,1.867512,1.863012,90901.0199913
1628707380.0,1.863808,1.865428,1.865559,1.863808,29699.56752882
1628707440.0,1.865238,1.865007,1.865455,1.864493,3875.35757101
1628707500.0,1.865288,1.866126,1.872117,1.865288,201098.95077275
1628707560.0,1.866167,1.870001,1.870001,1.86562,95910.71644828
1628707620.0,1.868583,1.873,1.873748,1.868215,11234.04545537
1628707680.0,1.873,1.872487,1.876,1.871131,137856.25720061
1628707740.0,1.873046,1.868382,1.873466,1.868382,62607.83806997
1628707800.0,1.872112,1.869504,1.872112,1.868376,895.51028767
1628707860.0,1.869492,1.867964,1.869492,1.867337,16447.67830666
1628707920.0,1.868,1.86335,1.868,1.86335,9121.8241043
1628707980.0,1.863534,1.864283,1.865169,1.863138,10323.52181421
1628708040.0,1.864259,1.863938,1.865577,1.863193,4216.04142397
1628708100.0,1.864503,1.868077,1.868077,1.8625,2974.37836473
1628708160.0,1.868479,1.872159,1.873286,1.868479,8033.71316598
1628708220.0,1.871365,1.870558,1.873412,1.870491,15500.46189087
1628708280.0,1.870491,1.872089,1.872295,1.87017,16741.74425802
1628708340.0,1.872483,1.87062,1.872483,1.869261,11785.27885805
1628708400.0,1.87,1.867586,1.870506,1.866999,3298.32263398
1628708460.0,1.866894,1.866545,1.867636,1.86499,27744.72747329
1628708520.0,1.865398,1.868054,1.868054,1.863704,16244.88688969
1628708580.0,1.869478,1.872095,1.873699,1.869478,61132.19754676
1628708640.0,1.872062,1.869275,1.872481,1.869275,24804.44629255
1628708700.0,1.868591,1.865739,1.868802,1.865739,3001.80217515
1628708760.0,1.866973,1.865334,1.866973,1.864443,2438.73704292
1628708820.0,1.865108,1.86368,1.865826,1.86368,3547.39932213
1628708880.0,1.863701,1.859624,1.863701,1.859028,69302.62564312
1628708940.0,1.859435,1.859938,1.862105,1.859349,4026.7410587
1628709000.0,1.859757,1.859684,1.859938,1.85875,6169.68921171
1628709060.0,1.859042,1.858203,1.859042,1.857001,12586.77183292
1628709120.0,1.857491,1.857001,1.858417,1.857001,5364.23240692
1628709180.0,1.857001,1.858641,1.858641,1.856921,15915.2467
1628709240.0,1.859344,1.859474,1.86241,1.859344,6623.43366841
1628709300.0,1.859474,1.856999,1.860452,1.856999,18827.51981668
1628709360.0,1.856999,1.855466,1.856999,1.854028,58954.41019041
1628709420.0,1.855278,1.854045,1.856204,1.850702,15943.44669474
1628709480.0,1.852798,1.852305,1.85294,1.85108,7270.70615364
1628709540.0,1.852973,1.851994,1.852994,1.851741,5409.6091
1628709600.0,1.852087,1.85124,1.852087,1.85124,1549.3636
1628709660.0,1.851099,1.851313,1.85166,1.850396,4687.47338754
1628709720.0,1.851313,1.85037,1.855078,1.85037,11145.84883396
1628709780.0,1.85037,1.849987,1.85037,1.848919,50375.6011
1628709840.0,1.849911,1.851017,1.853464,1.849911,13408.84176336
1628709900.0,1.85,1.85042,1.850661,1.849855,3291.0840869
1628709960.0,1.850305,1.85,1.850305,1.846283,16312.80767866
1628710020.0,1.850957,1.85497,1.85624,1.850272,19962.15808867
1628710080.0,1.854711,1.856006,1.856471,1.852423,4072.73572912
1628710140.0,1.855832,1.856221,1.856887,1.85389,1234.29183489
1628710200.0,1.856527,1.856593,1.858445,1.855944,1850.29865096
1628710260.0,1.856819,1.858461,1.859023,1.856819,23112.74481436
1628710320.0,1.858545,1.863352,1.863933,1.858545,14775.69558678
1628710380.0,1.863049,1.861267,1.863049,1.86,35813.6826
1628710440.0,1.860543,1.862072,1.862865,1.859642,6268.73828196
1628710500.0,1.86175,1.86248,1.86394,1.861151,6649.16133044
1628710560.0,1.862253,1.866883,1.867837,1.862253,12967.5232117
1628710620.0,1.866901,1.86735,1.86899,1.865934,13605.35741522
1628710680.0,1.868996,1.870363,1.87056,1.867127,54702.27792415
1628710740.0,1.870356,1.867963,1.87047,1.866559,15093.52469395
1628710800.0,1.868646,1.865959,1.868646,1.865007,8429.66081227
1628710860.0,1.865959,1.8654,1.865959,1.861891,96054.45767025
1628710920.0,1.86516,1.865581,1.865582,1.864833,2806.4194
1628710980.0,1.865583,1.867982,1.867982,1.865583,29611.18427746
1628711040.0,1.868763,1.867552,1.868763,1.867092,4023.2823
1628711100.0,1.867092,1.868067,1.868869,1.864937,15394.20336196
1628711160.0,1.867691,1.868826,1.870582,1.867691,9997.99996095
1628711220.0,1.869321,1.867085,1.869528,1.867085,9172.87063319
1628711280.0,1.866799,1.867239,1.869,1.866642,46599.75716677
1628711340.0,1.867506,1.869468,1.869468,1.86616,2733.53480156
